t,state,phase,stance,n_steps,contact_l,contact_r,pelvis_x,pelvis_y,pelvis_z,vx,vy,pitch_deg,roll_deg,hip_corr,roll_corr,ankle_corr,p_land_x_rel,stance_ankle_x_rel,foot_l_z,foot_r_z,foot_l_x_rel,foot_r_x_rel,tau_st_hip_pitch,lim_st_hip_pitch,tau_sw_hip_pitch,tau_st_knee,lim_st_knee,tau_sw_knee,tau_st_ankle,lim_st_ankle,tau_sw_ankle
1.382000000000001,WALK,0.10400000000000006,r,2,True,False,0.2532179403686297,-0.10322602809123287,0.7333080268052085,0.3682206915940935,-0.29912444777873703,-22.34463916231525,-16.62584125807385,110.0,17.24331094781659,23.22455158841345,0.03205517289852339,0.05340594838769536,0.07886135903214281,0.1405102153543617,-0.2570328698191085,0.057123654851853056,-10.36850962824525,540.0,-59.810908400021816,-32.63776451450423,270.0,-23.71590843118269,-5.248032662083045,270.0,-7.225215833972962
1.392000000000001,WALK,0.12400000000000008,r,2,True,False,0.25840425238417336,-0.10644234746295583,0.733033731962919,0.47482070108041424,-0.31540846231415487,-21.15736241750023,-15.906580928750062,106.64167543059528,16.752419700000843,15.762550924371,0.05870517527010355,0.04821963637215171,0.07942387402043977,0.15071264348988483,-0.2619608347143889,0.05993363645167832,-2.955938260908013,540.0,-48.90275951032378,-30.110822794878146,270.0,-1.350860719867086,-10.65726815462129,270.0,-13.273231914941451
1.402000000000001,WALK,0.1440000000000001,r,2,True,False,0.2643811287770853,-0.10986606509054342,0.7325328994625936,0.5617057851929225,-0.33485972306142814,-20.1903533422104,-15.28725669195987,71.57251117053231,18.446899084641323,9.680595036495424,0.09893818185610742,0.04224275997923976,0.0800735881938322,0.1585355877367134,-0.2674995596506392,0.06337756304513353,-27.211447950999272,540.0,-42.326080564280275,-23.94291432104181,270.0,8.614556108413721,-7.961188113814538,270.0,-9.00961992644634
1.412000000000001,WALK,0.16400000000000012,r,2,True,False,0.2716178492845938,-0.1134671611446479,0.7321583413632187,0.6846901125266215,-0.3523365468930909,-19.535699843205528,-14.755416177299018,-6.309438912434516,16.052232137042637,1.0716921231364929,0.1665795618896418,0.035006039471731254,0.08057207926734439,0.16391328958171114,-0.2737773958218692,0.0665604626221763,-44.24122903281234,540.0,-38.82647221350638,-8.528521688889839,270.0,-96.61751260615416,-8.64881026667495,270.0,-12.20103243990228
1.422000000000001,WALK,0.1840413860905153,r,2,True,False,0.2805829734878248,-0.11725287033070995,0.7324770321153488,0.8329063931298081,-0.3713970329970879,-19.242398241746308,-14.29067209416207,-45.98135537717173,17.44739079578968,-9.303447519086568,0.24809851622139445,0.026040915268500275,0.080634867123199,0.16749822409131632,-0.2812255252853749,0.06826923962650022,-36.36136480390761,540.0,9.244188004714404,-3.4370734187235996,270.0,-55.59562370037743,-4.516519123877185,270.0,-1.5726602831643492
1.432000000000001,WALK,0.2071078274536144,r,2,True,False,0.29019099563400147,-0.12125352632768278,0.7326613474331388,0.9210124470800752,-0.3917295903586062,-19.075630750958847,-13.879889563224985,-56.19192594960683,18.756187463877936,-15.470871295605269,0.29655684589404135,0.0164328931223236,0.08073403112278715,0.16938780918038837,-0.2893603297550935,0.06907407353207201,-29.403967837914358,540.0,24.736926526764343,0.20050276105784803,270.0,-42.33841290633505,-0.15980930092492507,270.0,2.054703984343397
1.442000000000001,WALK,0.23360922327463146,r,2,True,False,0.3000129102633374,-0.1254029155099095,0.7323626109369078,0.9625859298131897,-0.4080241328727829,-18.935742753534917,-13.49712862149895,-54.06472687977126,18.965640192665113,-18.38101508692328,0.3194222613972543,0.006610978492987696,0.08088229830602384,0.1697093366119899,-0.2978028473236568,0.06929083695039812,-27.131026391188,540.0,34.61515195634927,3.4727950325223134,270.0,-29.781145313650683,2.1736173816942213,270.0,4.478266211547828
1.452000000000001,WALK,0.2621923789741175,r,2,True,False,0.3097962755052916,-0.129641844172639,0.7313458464033259,0.9722401980528592,-0.41903727552823195,-18.767457364963143,-13.12356898989489,-43.37847622469948,18.116683807870885,-19.05681386370015,0.3247321089290725,-0.003172386748966527,0.08104100324285052,0.16858690627690137,-0.30630889355056345,0.06903554582350763,-27.430643997971316,540.0,44.187115103812985,5.6999459998613276,270.0,-13.111985938264029,3.292700849482319,270.0,6.485887586906519
1.462000000000001,WALK,0.2918144443272392,r,2,True,False,0.3193251380908023,-0.13390351529936934,0.7294080216458809,0.9572802578675795,-0.4237229094562712,-18.53020740512141,-12.74120179238575,-26.924775668507564,15.72243830353473,-18.00961805073057,0.3165041418271688,-0.01270124933447725,0.0812262390718948,0.16607054332919458,-0.31459853906065516,0.06837763198201896,-29.344761038225172,540.0,53.54137494420926,7.165709454208418,270.0,5.094936543798568,3.590819459806074,270.0,7.988311675649083
1.472000000000001,WALK,0.32169805691989384,r,2,False,False,0.32847057997251045,-0.13811458775053898,0.7264562445739544,0.9260040250880966,-0.42147891813557337,-18.20739658484589,-12.331881493272093,-9.06126106566407,11.770260078583846,-15.820281756166768,0.2993022137984532,-0.021846691216185377,0.08165191635115504,0.16218697398965914,-0.32226867971595036,0.067317143322074,-32.04194594703908,540.0,59.224993788891325,8.225606834766303,270.0,19.929313523665314,3.328606550012111,270.0,6.1623352824414175
1.482000000000001,WALK,0.35134241683935474,r,2,False,False,0.3371808006087572,-0.1422323988433247,0.7224548258168018,0.8865562961419372,-0.4143656543069599,-17.80047206429548,-11.888559110013292,7.1180776031807085,7.210263658413091,-13.058940729935607,0.2776059628780655,-0.030556911852432145,0.08236661610107987,0.1569753413750613,-0.3288605433449765,0.065787595392647,-34.653066755052244,540.0,60.78500892922869,8.680793699935847,270.0,22.728783345694687,2.5730640301765284,270.0,5.549889940249333
